,Spanish,English
468,"Mi propuesta trabajará sobre el apartado ‘Desarrollo económico y social sostenible’ evaluando las microfinanzas y las organizaciones que las gestionan, como herramienta para la consecución de este objetivo.","My proposal will work on the section 'Sustainable economic and social development' evaluating microfinance and the organizations that manage them, as a tool to achieve this objective."
469,"Inmersos en un contexto global y bajo el prisma de la sostenibilidad, el análisis de desempeño de la actividad de las organizaciones no puede realizarse únicamente desde su ejercicio económico, sino que es preciso medir su impacto bajo una mayor amplitud de criterios (Fernández et al., 2013).","Immersed in a global context and under the prism of sustainability, the performance analysis of the organizations activity can not be done only from its economic exercise, but it is necessary to measure its impact under a wider range of criteria (Fernández et al., 2013)."
470,"El principal objetivo de esta tesis será contribuir a la mejora de la investigación de este sector, presentando una visión global del comportamiento de las IMFs en términos de desempeño sostenible, basado en un modelo que articule las dimensiones financiera, ambiental, social y de gobernanza de forma integrada.","The main objective of this thesis will be to contribute to the improvement of research in this sector, presenting a global vision of the behaviour of MFIs in terms of sustainable performance, based on a model that articulates the financial, environmental, social and governance dimensions of integrated form."
471,Resumen La enfermedad de Meniere [EM;MIM 156000] es un trastorno crónico caracterizado por ataques de vértigo asociados a pérdida de audición neurosensorial en bajas a medias frecuencias.,Abstract Meniere’s diseases [MD; MIM 156000] is a chronic disorder characterized by attacks of vertigo associated with sensorineural hearing loss (SNHL) involving low to medium frequencies.
472,"Aunque su etiología permanece desconocida, su prevalencia es de alrededor de 0.5 a 1 por 1000 individuos, afectando en mayor medida a casos familiares que a esporádicos.","Although its etiology remains unknown, its prevalence is about 0.5 to 1 / 1000 individuals, affecting more to familial cases than sporadic cases."
473,"La enfermedad de Meniere muestras una alta heterogeneidad clínica y formas con fenotipos incompletos que complican su diagnóstico.El objetivo de esta tesis es obtener una exhaustiva imagen de la genética de la enfermedad de Meniere, y caracterizar sus formas esporádicas y familiares.",MD shows a high clinical heterogeneity and incomplete phenotypic forms that complicate its diagnosis.The main goal of this thesis is to obtain a better and comprehensive image of the genetics surrounding MD disease and to characterise its sporadic and familial forms.
474,"Así pues, el primer objetivo es incrementar la información que tenemos sobre la enfermedad de Meniere familiar mediante el estudio de dos familias con casos de Meniere y expresividad heterogénea.","Therefore, the first goal is to increase what we know about familial MD in two novel families with MD phenotype and variable expressivity."
475,El segundo objetivo consiste en entender la genética de un gran número de pacientes de Meniere españoles esporádicos y encontrar marcadores genéticos asociados.,Second goal is to understand genetics in many diagnosed MD cases around Spain and to find genetic markers associated to sporadic MD.
476,"Como paso previo, este estudio nos conduce irremediablemente a una puesta a punto de los protocolos para el descubrimiento de variantes candidatas.Nuestros descubrimientos apoyan: 1) La integración de múltiples herramientas de predicción y priorización puede ser usada como protocolo para el descubrimiento de variantes candidatas en muestras de exoma de familias con pocos individuos secuenciados.","As a previous step, we conducted a study to improve the bioinformatic protocol for candidate variants discovery by using multiple tools.The findings in this Thesis supports that: 1) Integration of multiple prediction and prioritization tools can be used as a protocol for discovery of candidate variants in exome datasets for families where few individuals are sequenced."
477,2) La validación de dos variantes candidatas en los genes SEMA3D y DPT en dos familias confirman la heterogeneidad genética en casos familiares con penetrancia incompleta y expresividad variable.,2) Validation of two novel candidate variants in SEMA3D and DPT in two families confirms genetic heterogeneity in familial MD with incomplete penetrance and variable expressivity.
478,3) El estudio de casos esporádicos ha determinado que ciertos genes tienen un enriquecimiento en variantes exónicas sin-sentido en la población española.,3) The study of sporadic cases determined how some SNHL-related genes have an enrichment of missense variants in Spanish population.
479,"Esta lista incluye genes como GJB2, CLDN14, USH1G, ESRRB y SLC26A4.","The candidate list includes well-known genes as GJB2, ESRRB, CLDN14, USH1G and SLC26A4."
480,En la presente tesis doctoral focalizamos nuestro estudio sobre dos ejes fundamentales: la formación del profesorado y la migración.,In this doctoral thesis we focus our study on two fundamental axes: teacher training and migration.
481,Este trabajo tiene como objetivo general: analizar las percepciones del profesorado sobre los escolares inmigrantes y sus implicaciones en el desarrollo de su tarea docente.,This work has as a general objective: to analyze the perceptions of the teachers on the immigrant schoolchildren and their implications in the development of their teaching task.
482,"La metodología empleada ha sido cuantitativa de tipo descriptiva, empleando el cuestionario como instrumento de recogida de datos, dividido en cuatro dimensiones.","The methodology used has been quantitative descriptive type, using the questionnaire as a data collection instrument, divided into four dimensions."
483,"Algunas de las conclusiones a las que hemos llegado han sido: los docentes entre 26 y 30 años se consideran capaces de detectar las necesidades formativas en el ámbito de la interculturalidad; los docentes opinan que la presencia de alumnos inmigrantes en el aula provoca un efecto positivo en el centro; y, los docentes con mayor titulación académica son los que manifiestan una mayor implicación en la inclusión y la interculturalidad de todo el alumnado.","Some of the conclusions we have reached have been: teachers between 26 and 30 years are considered capable of detecting the training needs in the field of interculturalism; Teachers believe that the presence of immigrant students in the classroom causes a positive effect in the center; And, the teachers with the highest academic qualifications are the ones that show a greater involvement in the inclusion and interculturality of all the students."
